No.	Trend	Plunge	Longitude	Latitude	Elevation	Units	Day	Month	Year	Notes	Label	Strabo Type	Strabo quality
226	48	5	115.083	88.2924	86.9455	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1386			0
227	71	10	135.87	70.6112	88.0882	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|929			0
228	80	5	102.198	106.547	87.7653	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|533			0
229	56	3	108.503	97.1819	86.2547	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1968			0
230	48	13	99.0104	117.116	90.5039	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|965			0
231	70	28	102.35	107.655	90.4318	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|425			0
232	96	4	101.985	107.907	90.1509	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|512			0
233	77	21	105.648	106.118	93.381	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|489			0
234	69	9	113.583	90.4816	86.8434	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1546			0
235	69	24	106.062	100.72	86.6563	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1900			0
236	57	18	111.181	92.8292	90.6796	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1332			0
237	64	17	124.397	80.7324	90.6299	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|607			0
238	81	24	101.908	107.924	89.8808	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1323			0
239	64	8	106.581	102.3	89.5664	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1917			0
240	103	8	99.3612	115.025	88.8091	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1218			0
241	40	2	127.239	76.6127	86.7463	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1193			0
242	69	4	103.461	103.92	85.6705	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|899			0
243	69	12	109.673	95.783	86.4977	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1965			0
244	46	4	123.279	79.8329	87.8795	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|474			0
245	81	25	114.428	90.3952	89.9082	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1423			0
246	73	8	109.198	102.243	94.0285	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1656			0
247	81	24	117.891	87.6489	91.7334	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|335			0
248	70	12	108.546	100.961	90.8201	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1097			0
249	58	23	102.967	109.26	91.4225	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|167			0
250	67	24	127.007	78.9451	90.7768	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1482			0
251	80	1	111.792	92.9126	88.5364	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1048			0
252	54	12	115.386	89.6851	88.7623	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|430			0
253	90	8	108.166	101.198	91.3695	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|74			0
254	49	18	114.78	92.2753	92.5066	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|486			0
255	74	15	131.005	74.3002	86.6283	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|869			0
256	72	25	117.927	84.9118	85.7607	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1550			0
257	73	16	104.396	108.261	92.957	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1497			0
258	90	12	116.692	86.2849	86.8908	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|16			0
259	54	22	120.909	85.1547	91.7389	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|468			0
260	71	24	98.3409	116.546	87.593	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2031			0
261	68	11	125.713	79.6243	88.7444	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|392			0
262	69	16	134.309	72.0499	88.5919	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1998			0
263	62	24	103.274	104.659	86.3479	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2032			0
264	83	5	135.249	72.045	90.3564	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|272			0
265	78	10	134.067	72.6652	90.3884	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1773			0
266	96	5	133.858	73.0752	89.5676	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|696			0
267	70	5	99.8751	110.853	86.3634	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|248			0
268	70	10	114.677	90.155	87.1555	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|971			0
269	81	25	100.494	110.581	88.8683	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|111			0
270	61	12	110.508	95.1058	86.5679	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|354			0
271	73	3	100.213	111.466	89.8764	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|216			0
272	69	10	113.592	93.9094	92.0883	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|470			0
273	86	22	128.044	77.0319	87.6181	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|967			0
274	89	2	104.235	109.265	93.3516	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|322			0
275	76	24	109.878	97.8496	92.4865	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1766			0
276	84	3	102.487	106.151	87.2917	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|549			0
277	58	12	114.541	90.0062	89.8417	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|636			0
278	75	8	122.933	82.729	91.3216	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|313			0
279	91	1	107.105	105.965	94.2051	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|29			0
280	84	7	99.951	113.41	89.372	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1690			0
281	49	9	123.215	81.5405	89.8194	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|858			0
282	77	22	116.225	87.1971	88.1868	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|295			0
283	51	9	111.526	93.4419	88.8022	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1173			0
284	74	21	101.939	106.981	87.4735	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1519			0
285	93	14	133.646	74.1644	91.1677	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|352			0
286	56	20	103.715	111.338	93.3669	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|289			0
287	70	24	115.424	87.1227	85.6734	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1232			0
288	54	22	133.665	73.9543	91.2338	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|485			0
289	41	8	103.149	107.173	91.0136	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1433			0
290	80	1	105.124	103.553	88.4076	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|269			0
291	93	11	111.31	98.3003	93.365	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|275			0
292	85	3	115.775	87.6513	87.3233	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|831			0
293	63	19	110.832	94.0901	91.2932	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1842			0
294	62	14	106.828	101.348	90.6379	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|941			0
295	74	28	132.354	74.9036	90.6751	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1636			0
296	67	2	110.188	97.8458	89.9027	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1812			0
297	76	15	105.508	103.47	89.0542	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|861			0
298	64	3	129.429	75.2855	86.8617	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1810			0
299	82	9	111.163	98.864	93.6196	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|228			0
300	80	1	99.7106	115.148	90.1359	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|225			0
301	81	4	122.374	82.7875	90.9204	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1607			0
302	76	4	98.9328	113.241	85.882	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1978			0
303	95	11	112.521	94.2507	92.4451	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|202			0
304	60	11	131.727	73.9989	86.7128	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1122			0
305	70	20	102.075	110.78	91.8209	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|255			0
306	49	16	128.301	75.7946	86.287	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|174			0
307	87	2	112.074	96.4358	93.109	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|493			0
308	70	20	105.54	101.923	85.6183	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1487			0
309	76	19	101.175	108.163	84.9718	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1024			0
310	82	3	116.723	89.3069	90.7006	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|928			0
311	53	13	98.3951	116.39	88.4375	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|477			0
312	40	10	110.315	96.2395	88.6607	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1281			0
313	69	17	100.003	110.79	85.6092	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2001			0
314	48	19	134.165	71.9596	89.6614	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|927			0
315	80	8	103.935	109.376	92.995	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|134			0
316	53	6	104.847	105.306	91.0267	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1359			0
317	90	2	123.859	82.0612	91.4624	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|84			0
318	58	8	134.732	71.4359	86.8531	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|948			0
319	53	21	116.251	87.2786	87.8295	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1004			0
320	71	3	99.7121	113.62	88.7791	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1158			0
321	90	15	104.899	106.944	92.8875	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1387			0
322	96	12	120.836	85.3183	91.7279	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1164			0
323	88	9	101.675	111.664	91.5922	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1648			0
324	68	15	109.29	100.057	92.2327	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1905			0
325	38	9	101.372	109.865	89.551	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1513			0
326	69	3	100.732	111.008	90.3946	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1454			0
327	57	19	110.226	96.1769	92.066	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1538			0
328	44	5	119.894	84.5213	87.3478	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|257			0
329	51	7	126.224	78.3682	89.6452	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1896			0
330	70	21	109.99	100.656	93.9903	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|108			0
331	56	14	99.141	116.621	89.5733	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2018			0
332	41	8	102.415	111.255	91.8539	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|389			0
333	50	21	99.0342	113.631	88.1457	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|640			0
334	64	6	120.51	84.9351	90.285	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1486			0
335	75	17	110.913	95.5479	89.5625	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1882			0
336	55	5	104.788	103.835	89.0443	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|519			0
337	69	6	125.408	80.7532	91.1568	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1720			0
338	56	14	126.298	77.9182	89.0503	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|645			0
339	89	9	114.344	88.8087	85.507	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|345			0
340	66	2	100.226	113.92	90.8721	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2051			0
341	44	13	131.486	74.9171	89.5244	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1592			0
342	65	22	129.73	74.7622	86.3248	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|992			0
343	53	10	100.496	110.284	88.0587	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|885			0
