No.	Trend	Plunge	Longitude	Latitude	Elevation	Units	Day	Month	Year	Notes	Label	Strabo Type	Strabo quality
225	65	52	114.574	90.5898	90.0959	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|452			0
226	15	38	104.784	103.824	88.1609	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1046			0
227	34	55	110.081	101.159	93.9796	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1041			0
228	56	43	116.996	86.9802	88.9839	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1449			0
229	352	50	114.71	89.9625	89.8822	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1018			0
230	63	61	122.985	78.9772	85.766	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|795			0
231	52	35	131.089	75.4919	90.5948	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1167			0
232	79	71	116.577	86.472	88.263	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1013			0
233	40	59	128.246	77.2283	90.5013	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|999			0
234	25	38	107.526	101.601	90.3908	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1429			0
235	41	27	125.735	79.6312	88.9366	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|385			0
236	60	35	99.223	112.947	86.812	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1322			0
237	350	58	119.377	86.6968	91.7367	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|984			0
238	48	37	100.159	109.479	84.9291	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|979			0
239	50	46	99.3169	116.288	89.5263	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|974			0
240	55	34	110.529	95.1372	86.3962	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|970			0
241	47	40	125.644	79.7775	89.8866	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|956			0
242	36	76	101.153	110.094	89.7213	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|952			0
243	53	49	122.119	81.9495	89.377	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|350			0
244	43	45	113.54	93.9418	92.3043	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1121			0
245	13	37	127.543	78.2789	90.4019	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|917			0
246	355	50	100.967	110.935	90.586	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|908			0
247	17	56	100.341	111.177	89.6905	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|903			0
248	77	75	102.06	111.097	91.622	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|100			0
249	32	44	135.717	72.105	90.8174	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|901			0
250	43	38	135.898	72.0629	91.0012	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|897			0
251	31	50	136.27	71.795	90.8091	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|898			0
252	12	44	118.288	86.0545	89.0691	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|883			0
253	18	45	111.851	92.1939	87.9074	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1163			0
254	58	52	116.656	87.0195	88.3631	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1996			0
255	88	75	100.741	112.206	90.4275	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1452			0
256	38	35	106.139	103.708	90.7927	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1178			0
257	39	31	102.149	107.638	90.2507	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|864			0
258	91	70	99.874	116.409	92.3414	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|246			0
259	53	43	111.952	91.1404	85.3931	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|701			0
260	16	40	99.4138	112.185	86.4476	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|859			0
261	56	41	106.988	99.679	86.7895	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1915			0
262	55	72	109.566	94.0586	85.2026	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1808			0
263	39	32	104.697	106.814	92.3404	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1390			0
264	24	30	125.088	79.8041	89.7742	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|989			0
265	20	72	116.09	87.4846	88.3538	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|848			0
266	16	54	108.48	99.1377	88.2202	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1448			0
267	0	43	105.059	104.762	90.266	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1496			0
268	51	46	120.327	86.0987	91.7478	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2036			0
269	49	34	108.283	101.539	91.1094	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|930			0
270	15	31	102.385	109.926	92.6687	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|21			0
271	17	45	133.884	73.217	89.4879	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|835			0
272	41	28	121.306	84.4257	91.6095	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|833			0
273	48	29	131.542	74.2493	86.7367	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1610			0
274	21	38	123.719	80.6689	89.6237	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|826			0
275	52	46	103.287	103.792	85.1349	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1559			0
276	62	40	124.365	78.9232	85.9441	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|817			0
277	41	62	127.949	77.7073	89.3805	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|991			0
278	15	63	117.166	85.7349	87.7425	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|495			0
279	44	38	106.042	104.533	92.3216	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1912			0
280	16	54	103.982	106.084	90.0263	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1280			0
281	54	32	119.616	84.7647	89.0222	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|575			0
282	47	39	98.7708	114.264	87.3124	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|539			0
283	356	50	109.929	95.6852	86.6432	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|990			0
284	27	54	124.029	79.5336	86.9888	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|797			0
285	37	56	132.718	73.1869	86.4782	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1797			0
286	23	53	121.735	83.1709	90.8452	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|678			0
287	56	51	110.106	97.0743	92.0049	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1161			0
288	66	54	104.631	104.738	89.8135	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|671			0
289	15	64	122.172	81.5586	89.2442	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|780			0
290	355	65	106.569	98.4373	85.1455	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1231			0
291	11	40	101.482	109.241	88.2855	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|769			0
292	57	48	122.463	80.0602	87.7548	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|760			0
293	17	48	117.965	86.8388	89.4245	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|755			0
294	57	38	110.2	97.4551	89.4565	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1916			0
295	40	79	104.138	101.745	84.9145	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1458			0
296	24	46	102.601	112.946	92.3855	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1288			0
297	11	65	135.129	71.1964	87.188	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|639			0
298	45	35	102.274	104.071	84.8068	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|742			0
299	29	43	133.972	72.4688	90.0907	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1843			0
300	38	47	100.572	108.874	84.9619	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1658			0
301	42	45	113.975	93.2523	91.6833	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|732			0
302	56	38	107.361	100.119	88.6866	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1303			0
303	56	80	106.897	103.935	93.2474	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|529			0
304	42	41	116.88	85.9794	86.831	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|722			0
305	50	46	103.81	104.386	86.7686	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1799			0
306	32	59	127.976	77.4609	87.5856	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|721			0
307	11	46	123.087	81.8248	90.7515	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|799			0
308	42	45	107.44	99.4683	88.0342	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|713			0
309	24	50	118.394	86.6354	91.3753	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1907			0
310	63	43	109.822	99.1186	90.3581	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|710			0
311	54	37	117.217	88.7902	91.8999	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|709			0
312	23	38	120.07	84.7032	89.4687	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1847			0
313	46	67	100.955	114.75	92.1143	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2042			0
314	359	48	132.246	74.567	89.5343	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1468			0
315	21	52	108.096	101.109	90.7134	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1595			0
316	57	89	114.838	92.2609	92.7081	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|670			0
317	39	25	121.906	82.9421	90.6993	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1494			0
318	28	23	121.791	83.4681	91.4443	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|679			0
319	0	50	115.823	90.322	90.9465	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|667			0
320	357	63	124.795	79.6421	88.9888	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|921			0
321	112	77	113.105	92.1394	89.0942	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|245			0
322	16	63	105.178	104.383	89.8696	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1371			0
323	10	60	107.661	99.4258	88.0455	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1104			0
324	44	32	110.758	94.5132	86.2464	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|661			0
325	45	39	135.872	70.4502	86.6926	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1221			0
326	358	53	133.748	72.9354	88.6358	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|412			0
327	238	85	107.52	101.456	90.9868	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|508			0
328	23	24	118.489	86.3327	90.5795	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|626			0
329	41	29	117.232	85.5473	85.7674	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|675			0
330	12	48	112.879	93.3437	91.4852	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2040			0
331	3	46	100.506	111.622	90.3552	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|620			0
332	46	51	121.501	83.4156	91.1931	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1606			0
333	47	64	101.542	104.401	84.845	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|617			0
334	29	63	114.847	91.3396	91.3904	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1450			0
335	66	75	108.473	101.41	91.9482	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|615			0
336	57	42	105.087	102.806	87.3525	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2021			0
337	49	32	107.551	101.942	91.4917	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|733			0
338	36	29	130.909	75.7622	89.5189	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|936			0
339	50	75	123.043	82.0833	90.8733	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|590			0
340	21	64	122.526	81.8956	89.7253	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|659			0
341	13	44	136.155	71.6604	90.3696	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1563			0
342	35	52	126.357	77.9644	86.9474	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1125			0
343	27	41	121.908	81.8622	86.9631	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|576			0
344	28	25	114.747	91.7306	91.8163	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1953			0
345	5	72	110.612	92.8872	85.5031	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|568			0
346	52	48	104.308	107.726	92.607	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1904			0
347	35	61	113.171	93.5967	91.7941	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|561			0
348	10	39	114.346	90.7818	90.2365	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|557			0
349	59	45	118.495	86.8403	89.4939	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|187			0
350	13	48	107.856	100.089	88.7577	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1971			0
351	1	39	109.127	94.6622	85.21	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|784			0
352	41	43	135.689	70.796	88.2031	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1002			0
353	358	59	131.423	75.5083	90.3476	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1094			0
354	26	40	126.557	77.8458	89.1467	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|644			0
355	29	39	120.528	84.1632	89.0953	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2013			0
356	9	88	109.746	99.4009	90.8463	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|19			0
357	46	40	128.385	76.8611	89.6947	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|547			0
358	59	71	118.25	86.5285	89.3591	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|198			0
359	44	36	97.6895	115.489	85.0644	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1839			0
360	13	71	125.209	80.6093	90.8457	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1157			0
361	21	42	113.447	91.4156	88.3075	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1419			0
362	32	78	100.487	111.197	89.8173	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|534			0
363	58	34	109.528	99.4294	92.9912	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1587			0
364	59	81	121.913	80.7491	85.717	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1813			0
365	68	55	131.745	75.1527	89.9395	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1525			0
366	352	58	125.325	79.7429	90.3857	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|949			0
367	54	84	129.897	76.1289	88.0623	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|515			0
368	10	34	130.303	76.2279	90.1745	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|514			0
369	13	65	102.06	108.624	90.6722	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|509			0
370	17	62	131.657	75.4591	90.0249	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|523			0
371	27	54	107.58	100.75	89.21	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|682			0
372	46	48	132.68	74.5045	90.8965	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1142			0
373	47	36	100.536	115.848	92.3475	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|491			0
374	37	51	108.615	100.105	89.03	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1777			0
375	28	46	103.381	108.084	92.0132	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|487			0
376	53	37	113.951	92.1433	90.611	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1698			0
377	61	62	101.996	109.691	91.1831	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|42			0
378	30	52	107.975	104.791	93.7792	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|475			0
379	66	54	108.564	102.868	93.6217	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1838			0
380	359	44	136.139	72.0657	91.0062	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|896			0
381	19	33	121.413	83.2106	90.8681	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1628			0
382	62	84	107.242	101.748	91.461	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|593			0
383	43	75	102.722	106.998	89.5657	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|676			0
384	56	36	108.41	98.085	87.3085	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1918			0
385	36	50	122.991	81.7263	89.7445	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1412			0
386	25	57	112.743	94.2328	92.468	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|450			0
387	9	53	136.473	71.8176	90.8684	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|41			0
388	9	49	107.447	101.278	90.0659	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1677			0
389	33	50	109.65	96.4775	87.034	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1789			0
390	52	30	132.908	73.4629	90.2097	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|427			0
391	12	49	131.785	76.0747	90.8762	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|426			0
392	160	85	120.956	85.1766	91.6197	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|418			0
393	27	46	101.213	112.23	91.7434	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|548			0
394	352	72	99.4443	112.198	86.4943	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|411			0
395	355	61	119.202	84.8548	87.4526	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1937			0
396	10	52	115.461	88.2464	89.7051	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|782			0
397	30	67	124.157	79.7705	88.7649	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|406			0
398	132	78	107.205	105.995	94.2432	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|138			0
399	356	59	105.727	108.846	93.7408	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1057			0
400	47	29	117.266	86.4051	90.4084	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|395			0
401	42	63	103.705	103.907	85.8857	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|391			0
402	44	57	116.174	88.5107	90.0502	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1994			0
403	29	41	113.088	92.2986	89.139	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|388			0
404	41	35	129.241	76.3277	88.188	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|616			0
405	51	38	131.047	75.2412	87.2909	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2035			0
406	5	44	133.004	73.074	90.1904	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|299			0
407	346	78	114.645	90.2657	90.0823	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1038			0
408	13	43	129.579	76.2104	87.8367	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1588			0
409	58	36	116.045	90.0413	91.7535	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|361			0
410	28	38	128.455	76.0343	86.844	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1893			0
411	65	62	122.783	80.4383	85.8328	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|637			0
412	46	26	109.232	99.4569	90.6087	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|650			0
413	27	43	129.574	77.0418	90.849	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1547			0
414	27	46	124.023	79.5066	87.5577	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|888			0
415	41	61	124.203	80.4827	89.8069	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1779			0
416	354	49	101.604	109.525	90.9605	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|346			0
417	38	43	128.394	76.9422	87.7705	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|511			0
418	11	44	101.855	110.144	91.3742	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1345			0
419	245	84	98.8624	115.232	87.1078	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|160			0
420	123	79	104.192	100.748	84.8717	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|188			0
421	41	49	100.589	109.671	88.09	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1346			0
422	29	34	130.179	76.5142	90.7975	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1575			0
423	48	45	113.182	91.8321	89.0489	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1235			0
424	38	61	123.371	78.7332	85.7493	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|602			0
425	34	57	115.509	88.5436	87.5753	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|317			0
426	32	49	120.194	83.8353	88.6658	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1846			0
427	24	66	111.304	93.1575	90.9977	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1841			0
428	347	71	103.073	106.767	89.3018	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|503			0
429	20	37	114.159	90.8598	87.4004	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1524			0
430	22	28	113.879	93.1683	91.4877	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1244			0
431	62	60	116.977	88.8192	90.6152	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|569			0
432	45	79	105.166	105.701	91.3704	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|362			0
433	15	39	113.445	90.7075	86.292	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|719			0
434	61	36	114.466	91.9296	90.9323	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|775			0
435	39	35	132.073	75.7857	90.8327	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2003			0
436	62	66	107.694	103.702	93.5216	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1200			0
437	7	35	107.232	101.588	91.2014	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|10			0
438	18	34	127.266	76.7269	87.0041	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1557			0
439	44	48	122.073	81.5662	86.4011	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|767			0
440	39	72	119.854	84.4432	89.0367	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|291			0
441	55	85	110.912	91.5541	85.4192	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|961			0
442	41	30	98.634	116.438	88.7162	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1747			0
443	18	80	103.389	103.354	85.2002	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|623			0
444	50	70	124.547	80.6255	90.7693	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|457			0
445	5	48	122.289	81.5636	86.4543	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|287			0
446	34	75	131.787	74.5291	89.4753	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|375			0
447	10	70	112.806	93.892	92.1129	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|223			0
448	63	54	113.553	92.2157	89.2063	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|284			0
449	101	84	100.543	115.692	92.2321	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|104			0
450	50	31	104.06	106.93	91.8055	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1899			0
451	45	26	105.471	104.428	90.0818	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|280			0
452	229	82	128.258	77.5366	90.796	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|998			0
