Wavelength	REM49059000002.asd
1088	 7959.86090146804 
1089	 8022.57127491412 
1090	 8085.71221703208 
1091	 8148.32902898859 
1092	 8212.75657843426 
1093	 8276.71534395123 
1094	 8341.641925175 
1095	 8407.11347520046 
1096	 8474.1046854976 
1097	 8537.23944797787 
1098	 8600.04746421696 
1099	 8662.11767171146 
1100	 8720.87546080333 
1101	 8780.40302692891 
1102	 8840.89547985893 
1103	 8900.35677540687 
1104	 8957.49549524926 
1105	 9015.93713793898 
1106	 9077.21548874076 
1107	 9135.06135336779 
1108	 9191.04190963252 
1109	 9247.03813814914 
1110	 9301.28196163344 
1111	 9352.18172631626 
1112	 9405.56977490996 
1113	 9461.02370813187 
1114	 9512.1324824479 
1115	 9560.45453517001 
1116	 9610.92323123829 
1117	 9660.12762148587 
1118	 9709.26351954231 
1119	 9761.78193657328 
1120	 9810.30262843551 
1121	 9853.97844840414 
1122	 9899.95462868021 
1123	 9946.59890414192 
1124	 9991.87924401337 
1125	 10036.7435647907 
1126	 10083.6007838288 
1127	 10124.097504983 
1128	 10160.8358886644 
1129	 10197.8909986379 
1130	 10231.0550159143 
1131	 10266.5058999352 
1132	 10304.6455642541 
1133	 10337.5805680789 
1134	 10366.9995149515 
1135	 10398.197910619 
1136	 10429.1582880093 
1137	 10456.8645427 
1138	 10484.3541178049 
1139	 10510.4920416604 
1140	 10532.1953206175 
1141	 10554.2752590672 
1142	 10576.1027891419 
1143	 10598.0175136571 
1144	 10621.1552686562 
1145	 10643.3524256193 
1146	 10667.0400371258 
1147	 10693.7704820111 
1148	 10717.6189352129 
1149	 10739.9139763635 
1150	 10763.0674578302 
1151	 10784.9230426531 
1152	 10808.8979487165 
1153	 10833.2903953297 
1154	 10859.3561083055 
1155	 10888.3649549603 
1156	 10915.7669247046 
1157	 10942.2674873356 
1158	 10970.7730414429 
1159	 11000.2418616407 
1160	 11029.2337836088 
1161	 11058.7376443821 
1162	 11090.1480780092 
1163	 11120.1998744875 
1164	 11148.5751203776 
1165	 11179.045297366 
1166	 11210.7484529061 
1167	 11242.4245117564 
1168	 11274.2607477319 
1169	 11307.1863145106 
1170	 11342.2897341222 
1171	 11374.7019047558 
1172	 11406.3000345583 
1173	 11438.240634464 
1174	 11468.010864311 
1175	 11499.294283935 
1176	 11534.0634173257 
1177	 11565.5404652673 
1178	 11595.5352461307 
1179	 11624.6040986462 
1180	 11653.5779570539 
1181	 11680.8718294954 
1182	 11707.998540971 
1183	 11734.8783148826 
1184	 11762.5873380554 
1185	 11789.2542605309 
1186	 11816.8118396529 
1187	 11846.0704326909 
1188	 11873.9886340153 
1189	 11900.0164657797 
1190	 11928.590252983 
1191	 11960.329351799 
1192	 11988.4482030504 
1193	 12014.3071071107 
1194	 12042.6478450847 
1195	 12070.1088216491 
1196	 12097.6858800844 
1197	 12128.5585724325 
1198	 12158.1793494255 
1199	 12185.1941737465 
1200	 12209.6875437089 
1201	 12234.6693417441 
1202	 12258.0362615309 
1203	 12282.9577826552 
1204	 12307.1949838276 
1205	 12332.9350594333 
1206	 12360.717114908 
1207	 12386.7229865876 
1208	 12414.2067087337 
1209	 12438.5066506615 
1210	 12458.8327665453 
1211	 12482.1825181556 
1212	 12505.1909102457 
1213	 12528.568843979 
1214	 12555.4879763573 
1215	 12579.3581011435 
1216	 12601.4839490661 
1217	 12622.0908300402 
1218	 12643.398888907 
1219	 12664.1229913327 
1220	 12686.4499572275 
1221	 12710.6608208173 
1222	 12732.7424000347 
1223	 12754.8084792991 
1224	 12776.0763955039 
1225	 12796.2281614958 
1226	 12815.9853239701 
1227	 12835.2568885759 
1228	 12854.8680120131 
1229	 12873.3827877263 
1230	 12892.4582348877 
1231	 12913.7358180506 
1232	 12932.0113663961 
1233	 12948.9795790778 
1234	 12965.636447932 
1235	 12981.1580959733 
1236	 12994.4492799404 
1237	 13010.0225559042 
1238	 13025.0507110689 
1239	 13040.9036772458 
1240	 13054.378112986 
1241	 13066.9024541056 
1242	 13076.9076302949 
1243	 13089.9832996911 
1244	 13103.509032596 
1245	 13116.6662626882 
1246	 13132.1461681613 
1247	 13144.6361102483 
1248	 13154.3365300167 
1249	 13165.6243136911 
1250	 13176.3373535111 
1251	 13187.9551023846 
1252	 13201.1137278954 
1253	 13212.8170776798 
1254	 13223.9239140555 
1255	 13235.0044574753 
1256	 13244.150952443 
1257	 13255.9888775473 
1258	 13267.7685071802 
1259	 13280.6822202838 
1260	 13296.569653722 
1261	 13308.0080761534 
1262	 13316.8070760779 
1263	 13326.4236587418 
1264	 13337.7463612404 
1265	 13347.3870195974 
1266	 13360.8207410725 
1267	 13378.9691068716 
1268	 13394.6845298896 
1269	 13409.2973601162 
1270	 13426.2774631851 
1271	 13445.1558168323 
1272	 13462.1361944805 
1273	 13480.5559199679 
1274	 13497.7715511971 
1275	 13513.0416219011 
1276	 13528.1758954093 
1277	 13545.3800871272 
1278	 13558.0327454782 
1279	 13567.9891920657 
1280	 13577.2712448655 
1281	 13582.2801456127 
1282	 13585.9403356929 
1283	 13586.0576074368 
1284	 13581.1915031618 
1285	 13573.9669596529 
