Wavelength	REM49059000001.asd
1482	 34483.2808470522 
1483	 34462.5624651154 
1484	 34436.5285370796 
1485	 34413.2272984423 
1486	 34390.4783762801 
1487	 34365.1998387442 
1488	 34339.4145301539 
1489	 34312.8460208522 
1490	 34283.5042284134 
1491	 34255.0400955278 
1492	 34225.3384312983 
1493	 34198.9464123807 
1494	 34175.9521388912 
1495	 34149.1098173856 
1496	 34124.4478647899 
1497	 34095.1630498338 
1498	 34057.9137470832 
1499	 34026.1907285694 
1500	 33997.362455924 
1501	 33965.5740422998 
1502	 33935.0180830589 
1503	 33902.3398293606 
1504	 33866.7238448752 
1505	 33830.501969121 
1506	 33793.8521234856 
1507	 33756.5848804531 
1508	 33718.0714175297 
1509	 33677.4659848031 
1510	 33639.0285554136 
1511	 33600.9950929033 
1512	 33561.4550794179 
1513	 33520.8610601443 
1514	 33478.3985322708 
1515	 33436.7976750802 
1516	 33399.990719844 
1517	 33362.6436028878 
1518	 33323.3100871001 
1519	 33283.0429732551 
1520	 33238.2177231934 
1521	 33192.6271767685 
1522	 33148.6633950933 
1523	 33106.1010344891 
1524	 33064.4927360066 
1525	 33022.5805691359 
1526	 32979.9975542789 
1527	 32936.7639181831 
1528	 32894.6490612552 
1529	 32851.6034566904 
1530	 32806.4647746759 
1531	 32761.4465984531 
1532	 32716.6184486527 
1533	 32669.4245210578 
1534	 32623.2522813628 
1535	 32578.2119530279 
1536	 32528.9543761618 
1537	 32480.6934134936 
1538	 32434.0326859472 
1539	 32388.5226400646 
1540	 32342.1697557711 
1541	 32296.5861872335 
1542	 32250.3714924032 
1543	 32205.0156147694 
1544	 32155.7376068967 
1545	 32105.1765448372 
1546	 32054.192728721 
1547	 31999.0270043012 
1548	 31946.87995718 
1549	 31896.568925255 
1550	 31844.9875202399 
1551	 31792.2759993101 
1552	 31741.9727492328 
1553	 31692.8229567153 
1554	 31642.7803502774 
1555	 31594.8217715926 
1556	 31544.4698472994 
1557	 31491.6063200242 
1558	 31440.1631714306 
1559	 31389.0077825943 
1560	 31337.5289525662 
1561	 31284.8834769967 
1562	 31235.5290193256 
1563	 31188.6215807736 
1564	 31138.9917230734 
1565	 31091.3584849957 
1566	 31040.0360866829 
1567	 30984.4460973183 
1568	 30930.7069843062 
1569	 30876.6119411325 
1570	 30822.7967539765 
1571	 30769.1529252253 
1572	 30715.2476691152 
1573	 30660.9725220295 
1574	 30606.7146078773 
1575	 30553.686296884 
1576	 30498.5230972093 
1577	 30440.9616975846 
1578	 30386.3605055021 
1579	 30330.7291948525 
1580	 30276.6304835281 
1581	 30226.7884480958 
1582	 30173.7892307954 
1583	 30119.1513518243 
1584	 30066.5111276527 
1585	 30012.2365446036 
1586	 29960.6971314669 
1587	 29913.3044896128 
1588	 29862.0729743849 
1589	 29812.0026391577 
1590	 29759.0333419288 
1591	 29701.3194227877 
1592	 29645.597334657 
1593	 29588.8490430501 
1594	 29533.4815839019 
1595	 29479.8622240868 
1596	 29425.3968754635 
1597	 29369.8518293579 
1598	 29316.2662600573 
1599	 29265.6798148008 
1600	 29211.2537492359 
1601	 29154.6925899222 
1602	 29100.7165603378 
1603	 29046.027455397 
1604	 28989.9872528933 
1605	 28936.154445964 
1606	 28881.2449329437 
1607	 28824.7164687102 
1608	 28766.0199790785 
1609	 28706.9707252444 
1610	 28647.5554146926 
1611	 28582.7385434712 
1612	 28522.6158486137 
1613	 28466.7470940371 
1614	 28408.7048909016 
1615	 28352.4398290395 
1616	 28293.7922118887 
1617	 28232.1288125673 
1618	 28171.7647693634 
1619	 28112.2309499956 
1620	 28050.9616690277 
1621	 27987.6628256236 
1622	 27927.0376073068 
1623	 27867.3798651189 
1624	 27805.500200831 
1625	 27744.2822717331 
1626	 27683.6632834883 
1627	 27620.396119663 
1628	 27559.317448147 
1629	 27502.298717838 
1630	 27441.9524552788 
1631	 27379.8305053467 
1632	 27318.0781497241 
1633	 27254.0638905311 
1634	 27192.6612292716 
1635	 27134.5153893565 
1636	 27072.9467443118 
1637	 27011.0316707571 
1638	 26948.3960963417 
1639	 26881.8230834169 
1640	 26818.0297033541 
1641	 26756.7719443365 
1642	 26693.6496793909 
1643	 26631.400778189 
1644	 26567.2709423429 
1645	 26500.1741343143 
1646	 26434.7059215418 
1647	 26369.004911645 
1648	 26303.7866921304 
1649	 26239.7139330074 
1650	 26175.3144765338 
1651	 26111.7911786676 
1652	 26045.7812078222 
1653	 25979.6457320256 
1654	 25911.5125967342 
1655	 25840.6030215845 
1656	 25769.6943883697 
1657	 25697.9245788934 
1658	 25625.1488993306 
1659	 25551.7678469186 
1660	 25477.1911240106 
1661	 25399.925743501 
1662	 25325.034113631 
1663	 25250.5094044722 
1664	 25176.0865883529 
1665	 25102.0432288765 
1666	 25029.7721550157 
1667	 24957.4972523753 
1668	 24886.7850851351 
1669	 24818.1245628764 
1670	 24750.6181526729 
1671	 24683.3374293217 
1672	 24618.4593076185 
1673	 24555.0140539974 
1674	 24494.7837488484 
1675	 24440.1569011295 
1676	 24379.5218114491 
1677	 24318.5574692076 
1678	 24257.369227566 
1679	 24192.4553716391 
1680	 24128.6260116887 
1681	 24067.9894134685 
1682	 24002.9009065223 
1683	 23934.7983206164 
1684	 23865.5824262688 
1685	 23793.6444633918 
1686	 23723.6503531963 
1687	 23650.4592336813 
1688	 23583.8015884825 
1689	 23521.9403101134 
1690	 23457.7455335404 
1691	 23395.836693127 
1692	 23332.9178597716 
1693	 23268.2777613807 
1694	 23205.5156054969 
1695	 23145.3486255774 
1696	 23081.7226436591 
1697	 23015.8708920992 
1698	 22953.0654228965 
1699	 22889.310570616 
1700	 22828.5633423205 
1701	 22770.8344137856 
1702	 22712.5317963587 
1703	 22655.5286406796 
1704	 22596.9037318937 
1705	 22538.5958707536 
1706	 22479.3602272521 
1707	 22418.9371850496 
1708	 22357.648098421 
1709	 22296.7583373872 
1710	 22237.6011340712 
1711	 22175.451590048 
1712	 22112.7448099225 
1713	 22053.9816076032 
1714	 21994.9153170605 
1715	 21933.8425984789 
1716	 21869.1867775264 
1717	 21805.2728237435 
1718	 21738.3653908784 
1719	 21671.6001138257 
1720	 21606.8924544952 
1721	 21540.8539416273 
1722	 21470.2866361041 
1723	 21403.6554323588 
1724	 21340.846421036 
1725	 21275.8397724832 
1726	 21212.8587199597 
1727	 21147.2346556916 
1728	 21077.0576911692 
1729	 21009.7783791587 
1730	 20943.7819985542 
1731	 20877.2939067596 
1732	 20810.3343799561 
1733	 20745.8915150971 
1734	 20682.3435308429 
1735	 20618.6130497505 
1736	 20558.2868471359 
1737	 20494.9094613596 
1738	 20428.9994188159 
1739	 20364.0769497331 
1740	 20297.3345059386 
1741	 20234.2246693507 
1742	 20172.7870725838 
1743	 20111.9331200984 
1744	 20053.1270600967 
1745	 19994.6297213989 
1746	 19936.5989715053 
1747	 19879.2908551272 
1748	 19824.8792225223 
1749	 19766.0959944729 
1750	 19705.4939335875 
1751	 19645.5432023524 
1752	 19582.3283600785 
1753	 19523.9878936453 
1754	 19469.0833335493 
1755	 19411.1349255253 
1756	 19352.1517517358 
1757	 19288.7823671614 
1758	 19225.8177178193 
1759	 19159.938677645 
1760	 19094.9728436636 
1761	 19031.7700808837 
1762	 18966.2455911687 
1763	 18903.4105246128 
1764	 18839.0077867203 
1765	 18770.9586385679 
1766	 18702.8277823863 
1767	 18632.5118484835 
1768	 18563.0586221258 
1769	 18496.426486718 
1770	 18428.5525606092 
1771	 18362.9110192859 
1772	 18296.8539688544 
1773	 18231.4933475016 
1774	 18164.791149664 
1775	 18096.5726995221 
1776	 18029.0370672228 
1777	 17962.1149509128 
1778	 17892.6817147765 
1779	 17823.1551227839 
1780	 17751.7723885007 
1781	 17675.6440310953 
1782	 17603.8156834508 
1783	 17533.9766470052 
1784	 17463.4203558025 
1785	 17393.2610389229 
1786	 17323.7275494091 
1787	 17255.4401985078 
1788	 17184.853428026 
1789	 17114.8418107129 
1790	 17046.6580785024 
1791	 16972.8221713564 
1792	 16901.9945161057 
1793	 16831.8305844211 
1794	 16756.5848463076 
1795	 16680.0570161084 
1796	 16605.6814191082 
1797	 16529.4852167744 
1798	 16453.5376915989 
1799	 16380.8736261681 
1800	 16307.6050127779 
1801	 25959.3612203606 
1802	 26199.3320008279 
1803	 26435.1483457918 
1804	 26663.986544685 
1805	 26886.5607782761 
1806	 27096.0825979633 
1807	 27290.3939759436 
1808	 27476.4256034264 
1809	 27646.806691544 
1810	 27808.609808902 
1811	 27975.3929500938 
1812	 28141.1702536135 
1813	 28292.5244904299 
1814	 28433.5250343554 
1815	 28583.5002331312 
1816	 28720.2078999307 
1817	 28841.520208114 
1818	 28966.0835527336 
1819	 29090.0091899631 
1820	 29209.9433298117 
1821	 29326.35650584 
1822	 29438.112835861 
1823	 29557.4133762297 
1824	 29682.1384223811 
1825	 29794.84869133 
1826	 29898.0703305744 
1827	 30007.7441616901 
1828	 30111.7428546428 
1829	 30203.9869431303 
1830	 30300.5556830429 
1831	 30402.8961594122 
1832	 30502.5285990176 
1833	 30589.7347815048 
1834	 30677.526549292 
1835	 30773.3738222603 
1836	 30862.4047341788 
1837	 30945.8800068027 
1838	 31049.5748052264 
1839	 31153.6785551117 
1840	 31261.9667184579 
1841	 31366.9836388612 
1842	 31478.9265833971 
1843	 31586.6257642227 
1844	 31695.5248493652 
1845	 31801.6963171208 
1846	 31900.6257209394 
1847	 32000.4801465981 
1848	 32098.4469862301 
1849	 32185.2723746039 
1850	 32279.0286817359 
1851	 32386.0375895493 
1852	 32472.1137374157 
1853	 32552.2479383121 
1854	 32644.8114499429 
1855	 32722.1460227728 
1856	 32801.1109946447 
1857	 32883.5267148473 
1858	 32978.2413699577 
1859	 33042.0511533977 
1860	 33089.8662930636 
1861	 33146.5713410181 
1862	 33195.3932191934 
1863	 33229.9614178375 
1864	 33270.4287452885 
1865	 33312.7044068952 
1866	 33352.8788734223 
1867	 33379.5790616075 
1868	 33414.398111609 
1869	 33451.3242933451 
1870	 33499.5393147941 
1871	 33548.8963801633 
1872	 33600.222826322 
1873	 33672.9657495836 
1874	 33754.5694160728 
1875	 33837.968679924 
1876	 33930.5447610982 
1877	 34012.3531807505 
1878	 34096.6770168708 
1879	 34175.1385510126 
1880	 34251.574294888 
1881	 34314.1069710872 
1882	 34369.1342543902 
1883	 34421.7059653428 
1884	 34466.6717703943 
1885	 34502.3132370023 
1886	 34539.1797811956 
1887	 34581.9263431639 
1888	 34610.174625362 
1889	 34625.4545766424 
1890	 34644.4027599263 
1891	 34663.7611584585 
1892	 34672.718601532 
1893	 34671.9645196605 
1894	 34674.2420764394 
1895	 34675.6239047537 
1896	 34672.4191255523 
1897	 34668.8658510029 
1898	 34665.0770872773 
1899	 34666.0724239205 
1900	 34659.3108096227 
1901	 34663.7906412232 
1902	 34689.4280759689 
1903	 34699.2078716108 
1904	 34698.8539682165 
1905	 34707.7787976712 
1906	 34716.2865339021 
1907	 34716.2622533651 
1908	 34730.4212787112 
1909	 34761.9118395652 
1910	 34776.1469854197 
1911	 34790.2714467842 
1912	 34798.4168214241 
1913	 34789.6535820961 
1914	 34793.5153452528 
1915	 34806.2505753026 
1916	 34811.3431692564 
1917	 34815.4676098318 
1918	 34820.1438695892 
1919	 34827.14160957 
1920	 34827.8322931403 
1921	 34836.7602325192 
1922	 34859.5279474167 
1923	 34869.8579787052 
1924	 34868.8937487836 
1925	 34879.2442827442 
1926	 34891.023156383 
1927	 34906.5467145519 
1928	 34916.8343972173 
1929	 34933.2285650827 
1930	 34945.0600386346 
1931	 34952.9815706097 
1932	 34955.3351939597 
1933	 34950.9331265037 
1934	 34956.4982392914 
1935	 34965.6539852779 
1936	 34965.4712397297 
1937	 34964.2041378161 
1938	 34969.782810052 
1939	 34971.6175979238 
1940	 34962.1685919452 
1941	 34958.1094730784 
1942	 34965.040827348 
1943	 34962.1237118798 
1944	 34941.9387764782 
1945	 34938.3119489846 
1946	 34948.9692107974 
1947	 34948.5816736022 
1948	 34946.8608962919 
1949	 34948.1965272436 
1950	 34947.5899058807 
1951	 34940.8403546949 
1952	 34934.7932360465 
1953	 34929.2299023458 
1954	 34927.6280430148 
1955	 34926.3528952642 
1956	 34921.3709059126 
1957	 34925.5058782666 
1958	 34919.3950165926 
1959	 34906.4099335514 
1960	 34883.243074804 
1961	 34866.4416299068 
1962	 34844.3849164619 
1963	 34833.2369828677 
1964	 34833.5742719194 
1965	 34818.7750209063 
1966	 34808.2085057482 
1967	 34786.0153031254 
1968	 34746.9060170426 
1969	 34711.4870576048 
1970	 34665.7078272554 
1971	 34631.3882659275 
1972	 34601.0645234391 
1973	 34575.9306276734 
1974	 34542.9768159479 
1975	 34516.1847189468 
1976	 34481.4970554425 
1977	 34430.8395698832 
1978	 34395.3134089465 
1979	 34372.5522542922 
1980	 34338.4708328638 
1981	 34301.1214270609 
1982	 34266.6512697534 
1983	 34231.1398626016 
1984	 34194.5712746658 
1985	 34146.7617600751 
1986	 34091.9732932895 
1987	 34047.0097088691 
1988	 33998.1008777055 
1989	 33947.2963958707 
1990	 33906.0852582369 
1991	 33859.3741380439 
1992	 33791.1916774295 
1993	 33742.0551938292 
1994	 33707.148596716 
1995	 33677.1298024681 
1996	 33632.0779338879 
1997	 33585.0011074843 
1998	 33541.8421149082 
1999	 33490.3382386642 
2000	 33442.6461677329 
2001	 33407.9145601563 
2002	 33360.4710769067 
2003	 33302.40358952 
2004	 33246.4009119661 
2005	 33176.5038488757 
2006	 33124.9527495284 
2007	 33079.869436902 
2008	 33045.1725998917 
2009	 33000.6091972146 
2010	 32967.7435926202 
2011	 32920.2355563122 
2012	 32854.6886977666 
2013	 32803.8945312247 
2014	 32764.0812324861 
2015	 32711.6547859033 
2016	 32650.3293791373 
2017	 32597.2613332974 
2018	 32544.5588673641 
2019	 32488.7771619505 
2020	 32436.263804386 
2021	 32385.8099378637 
2022	 32334.7405083209 
2023	 32279.0384345146 
2024	 32223.2284117962 
2025	 32171.4924142278 
2026	 32116.5476881113 
2027	 32049.8846549612 
2028	 31995.4146646505 
2029	 31953.0082265225 
2030	 31903.6450192193 
2031	 31858.1757621579 
2032	 31804.0705133844 
2033	 31749.1094393556 
2034	 31698.415919035 
2035	 31645.6216518734 
2036	 31597.7503619225 
2037	 31538.8798987625 
2038	 31464.2524284055 
2039	 31411.4355751339 
2040	 31367.2966548712 
2041	 31315.2933029845 
2042	 31277.0453468976 
2043	 31227.8670975802 
2044	 31162.7885043219 
2045	 31103.9815991087 
2046	 31050.3828098843 
2047	 30993.6315689198 
2048	 30928.9077753597 
2049	 30858.155443093 
2050	 30800.0688076293 
2051	 30745.9219860528 
2052	 30690.9144817128 
2053	 30650.9287720318 
2054	 30593.4059842174 
2055	 30516.4949228611 
2056	 30455.2767214577 
2057	 30400.5911691241 
2058	 30339.9852999486 
2059	 30281.6505395239 
2060	 30225.734535067 
2061	 30170.8784639003 
2062	 30101.5788871406 
2063	 30034.9913318422 
2064	 29972.4905863149 
2065	 29906.05325252 
2066	 29824.8437306715 
2067	 29762.5906972723 
2068	 29714.3833183119 
2069	 29654.6621024388 
2070	 29603.8005482527 
2071	 29542.7399066658 
2072	 29470.4107248051 
2073	 29398.0082835096 
2074	 29328.9535587124 
2075	 29245.9462610661 
2076	 29171.9422337598 
2077	 29114.1847965717 
2078	 29050.3956567722 
2079	 28995.6334572004 
2080	 28930.2724157163 
2081	 28857.2365154203 
2082	 28786.2070465892 
2083	 28717.8029489528 
2084	 28642.7869464209 
2085	 28553.608210939 
2086	 28481.6171214365 
2087	 28417.1774491272 
2088	 28347.8003646704 
2089	 28281.534269615 
2090	 28224.8237811773 
2091	 28156.0139034741 
2092	 28075.9903991215 
2093	 28009.4768446176 
2094	 27957.4462955542 
2095	 27889.1522976999 
2096	 27811.4162495939 
2097	 27745.2469234276 
2098	 27682.2275758429 
2099	 27610.3448003667 
2100	 27538.8227358664 
2101	 27472.9207991231 
2102	 27409.3551244223 
2103	 27327.6468240624 
2104	 27255.5707037754 
2105	 27191.9026432484 
2106	 27099.1405875814 
2107	 27016.4044479648 
2108	 26946.2090009881 
2109	 26885.5431313004 
2110	 26815.7419368638 
2111	 26758.2585470513 
2112	 26688.5452344082 
2113	 26608.1324024741 
2114	 26531.2443896177 
2115	 26443.4651402524 
2116	 26370.5593801874 
2117	 26304.5163990034 
2118	 26240.9513359845 
2119	 26173.7714426852 
2120	 26114.7090368587 
2121	 26033.8455694998 
2122	 25936.0424903668 
2123	 25858.6586910322 
2124	 25787.2195424011 
2125	 25715.8709182171 
2126	 25658.9015362324 
2127	 25588.9355887526 
2128	 25507.3400841169 
2129	 25434.9577132563 
2130	 25361.132065766 
2131	 25291.6842347939 
2132	 25232.6271882449 
2133	 25167.3810239759 
2134	 25102.5224612648 
2135	 25034.3946873481 
2136	 24958.5911386004 
2137	 24880.0153195614 
2138	 24805.0674568227 
2139	 24742.5919435734 
2140	 24672.7885746535 
2141	 24594.1035080387 
2142	 24521.4078577526 
2143	 24443.0797927559 
2144	 24366.5235298254 
2145	 24295.4948299686 
2146	 24227.0149512473 
2147	 24155.6230699624 
2148	 24083.2476789551 
2149	 24018.5638407547 
2150	 23948.3779573915 
2151	 23871.7424381029 
2152	 23797.5603419341 
2153	 23730.3448972969 
2154	 23651.9616767129 
2155	 23563.0294876405 
2156	 23485.4763643981 
2157	 23406.697193474 
2158	 23322.8727493221 
2159	 23244.7536566044 
2160	 23177.904757992 
2161	 23097.5629262765 
2162	 23005.9970707707 
2163	 22926.3647994447 
2164	 22853.2346678173 
2165	 22769.9539371443 
2166	 22687.0731310693 
2167	 22605.77946712 
2168	 22516.0698206651 
2169	 22425.8373829348 
2170	 22340.3265300523 
2171	 22254.259887758 
2172	 22157.6193915429 
2173	 22063.6435947204 
2174	 21966.0887249263 
2175	 21863.1998036779 
2176	 21755.2291232896 
2177	 21648.4370389744 
2178	 21543.6539434577 
2179	 21443.7153963982 
2180	 21335.4390599364 
2181	 21221.7506892584 
2182	 21112.5216398415 
2183	 21002.089027062 
2184	 20889.222756229 
2185	 20782.2352293131 
2186	 20667.9388729759 
2187	 20545.1507170902 
2188	 20422.1849803761 
2189	 20296.7428546894 
2190	 20170.9052385742 
2191	 20044.4926639364 
2192	 19923.2428680375 
2193	 19794.025436169 
2194	 19666.0137794781 
2195	 19542.3613757763 
2196	 19410.5576873777 
2197	 19282.3179068344 
2198	 19162.8236138672 
2199	 19030.3181076309 
2200	 18880.5375649433 
2201	 18757.1306995113 
2202	 18639.4051461922 
2203	 18524.8703405168 
2204	 18429.4333641761 
2205	 18324.3815305379 
2206	 18215.2572634905 
2207	 18106.7468722624 
2208	 17995.8677439155 
2209	 17892.1693335241 
2210	 17790.8597646671 
2211	 17688.3520972055 
2212	 17593.9902530009 
2213	 17503.6659496222 
2214	 17412.3938141482 
2215	 17323.8941109739 
2216	 17234.1961168469 
2217	 17149.8726748935 
2218	 17066.7002920816 
2219	 16980.5302983451 
2220	 16904.6682360419 
2221	 16840.0760051155 
2222	 16764.9052942919 
2223	 16693.5340821132 
2224	 16615.9593364307 
2225	 16521.7920033881 
2226	 16446.6463260496 
2227	 16380.0440140581 
2228	 16310.9402489108 
2229	 16260.4766433316 
2230	 16190.6887015894 
2231	 16101.6274926262 
2232	 16026.1099483397 
2233	 15948.3861542695 
2234	 15872.1255803615 
2235	 15807.1162412126 
2236	 15736.4618279822 
2237	 15655.5276807027 
2238	 15576.9654092034 
2239	 15503.3806466174 
2240	 15425.3235155326 
2241	 15344.0353173468 
2242	 15263.1310299596 
2243	 15182.6705476929 
2244	 15095.3851537846 
2245	 15020.4073738723 
2246	 14958.8471530972 
2247	 14880.9714962503 
2248	 14799.398040762 
2249	 14719.98493132 
2250	 14631.6033700747 
2251	 14548.7654356185 
2252	 14467.9303876851 
2253	 14392.9152293604 
2254	 14328.114188908 
2255	 14249.5197343643 
2256	 14168.3398575696 
2257	 14091.1992281329 
2258	 13998.0454267628 
2259	 13915.5872551229 
2260	 13849.422026362 
2261	 13781.9474770936 
2262	 13676.4095259725 
2263	 13586.5871586561 
2264	 13513.6906225413 
2265	 13422.2325051752 
2266	 13336.9327005832 
2267	 13260.7270129267 
2268	 13174.7231411796 
2269	 13062.3303218455 
2270	 12980.9039932186 
2271	 12925.8458300825 
2272	 12842.5831773021 
2273	 12757.3155370869 
2274	 12664.2543584106 
2275	 12547.4451188975 
2276	 12453.4598968616 
2277	 12371.5460146895 
2278	 12280.4411775293 
2279	 12193.3534009294 
2280	 12104.2432002021 
2281	 12006.4533298257 
2282	 11914.5602821068 
2283	 11832.1866992884 
2284	 11741.369399993 
2285	 11645.5563950917 
2286	 11551.094145528 
2287	 11455.0849260029 
2288	 11356.2056762912 
2289	 11250.124146206 
2290	 11155.4239626258 
2291	 11071.1089060612 
2292	 10976.3447072072 
2293	 10882.614279831 
2294	 10786.7550458351 
2295	 10693.8546274039 
2296	 10599.7644381193 
2297	 10521.2880917414 
2298	 10446.0498391164 
2299	 10351.1786239717 
2300	 10235.4581840291 
2301	 10147.9624526736 
2302	 10067.6502534721 
2303	 9975.31026686919 
2304	 9892.72105613087 
2305	 9804.06285378347 
2306	 9698.4035212766 
2307	 9602.44501431059 
2308	 9517.92955267388 
2309	 9427.92282203056 
2310	 9330.98624654951 
2311	 9239.17434693305 
2312	 9154.40087381795 
2313	 9063.63845833493 
2314	 8965.72464019713 
2315	 8874.16244534901 
2316	 8788.61113143819 
2317	 8696.43155429809 
2318	 8602.3895907397 
2319	 8510.18724142364 
2320	 8410.71775898332 
2321	 8320.07551307234 
2322	 8241.00102056552 
2323	 8153.53304411379 
2324	 8065.23883483836 
2325	 7974.60279491605 
2326	 7875.83886362608 
2327	 7783.6781281545 
2328	 7692.19786294557 
2329	 7605.80613334756 
2330	 7525.82801666767 
2331	 7444.14117459611 
2332	 7363.83325278501 
2333	 7286.11733829478 
2334	 7210.81139487445 
2335	 7136.69742693036 
2336	 7054.1282887514 
2337	 6966.10406696313 
2338	 6879.65656871985 
2339	 6788.62014647853 
2340	 6700.5681374627 
2341	 6614.9749330405 
2342	 6537.13066294933 
2343	 6461.6916941147 
2344	 6382.55554413993 
2345	 6310.07863004094 
2346	 6235.8219229097 
2347	 6155.63231730623 
2348	 6076.82395639648 
2349	 6002.99042516752 
2350	 5928.1943009962 
2351	 5847.35955108976 
2352	 5771.68798640685 
2353	 5702.47753830235 
2354	 5631.68206985814 
2355	 5559.1156849866 
2356	 5487.85869644643 
2357	 5421.82486976122 
2358	 5349.93692001453 
2359	 5271.49093971131 
2360	 5200.20721192259 
2361	 5131.31090408874 
2362	 5060.43334984392 
2363	 4991.57195729328 
2364	 4923.73744057321 
2365	 4853.86872001723 
2366	 4786.03484691959 
2367	 4721.63855270642 
2368	 4657.01045607744 
2369	 4593.44628968414 
2370	 4527.3840407971 
2371	 4460.89128211564 
2372	 4395.07793751706 
2373	 4321.46736114374 
2374	 4260.22527858073 
2375	 4216.73626208704 
2376	 4154.38956235775 
2377	 4083.28431147528 
2378	 4020.97399188068 
2379	 3951.5171454725 
2380	 3884.7040866148 
2381	 3833.23829940111 
2382	 3770.36168994636 
2383	 3682.90483357515 
2384	 3622.30207866962 
2385	 3581.65752447876 
2386	 3529.53343485012 
2387	 3490.27675124596 
2388	 3441.52795679703 
2389	 3375.91937733906 
2390	 3316.64691835391 
2391	 3257.1528503388 
2392	 3203.57224489796 
2393	 3153.76109109927 
2394	 3103.20115702281 
2395	 3060.96056058202 
2396	 3012.55334273876 
2397	 2955.99880814198 
2398	 2904.98593055684 
2399	 2859.19714769397 
2400	 2806.65974774326 
2401	 2745.14947744 
2402	 2696.34954334711 
2403	 2653.65523991592 
2404	 2606.10836564552 
2405	 2567.52475549072 
2406	 2525.61959088717 
2407	 2470.17194573889 
2408	 2424.01635437931 
2409	 2388.06754175968 
2410	 2348.41090973445 
2411	 2308.91652084793 
2412	 2271.16521137431 
2413	 2236.01563039745 
2414	 2196.26539278863 
2415	 2151.41362199891 
2416	 2112.61534158294 
2417	 2068.28403565015 
2418	 2035.55198979366 
2419	 2008.98061936862 
2420	 1982.06099588152 
2421	 1940.86401940037 
2422	 1889.39439002956 
2423	 1853.99101633719 
2424	 1825.03075104503 
2425	 1787.53593587313 
2426	 1762.40209359256 
2427	 1736.5109853233 
2428	 1693.80200060232 
2429	 1664.84206838037 
2430	 1642.12461079605 
2431	 1604.78714092906 
2432	 1569.70730692637 
2433	 1551.67395435386 
2434	 1533.08364662815 
2435	 1503.41704097413 
2436	 1476.02834360359 
2437	 1446.00067933773 
2438	 1413.47674925124 
2439	 1388.10303191616 
2440	 1364.73654737714 
2441	 1343.62412817608 
2442	 1325.1512818068 
2443	 1302.28852281998 
2444	 1281.85092450377 
2445	 1258.14744181419 
2446	 1226.89307799782 
2447	 1200.28018110103 
2448	 1180.65795281714 
2449	 1162.14744247832 
2450	 1136.19884294667 
2451	 1117.76896712869 
2452	 1102.67012172918 
2453	 1075.83810983491 
2454	 1050.19820051184 
2455	 1017.55475386209 
2456	 993.458938634178 
2457	 982.442856095792 
2458	 962.981195178652 
2459	 939.941162741615 
2460	 921.728921906614 
2461	 905.759655175772 
2462	 883.277982748844 
2463	 856.083150286543 
2464	 837.887306387949 
2465	 815.759415428366 
2466	 797.586348248092 
2467	 802.46419124479 
2468	 785.745944688145 
2469	 749.92102372625 
2470	 725.790299282415 
2471	 692.127399944124 
2472	 669.175183699945 
2473	 666.409333177464 
2474	 648.383125759203 
2475	 621.049204235181 
2476	 602.634796569943 
2477	 577.80808128233 
2478	 561.148414469559 
2479	 566.817494472296 
2480	 553.501371230003 
2481	 525.148378655007 
2482	 507.608727321885 
2483	 490.877440377708 
2484	 467.810020734705 
2485	 442.493410026473 
2486	 427.061515327337 
2487	 413.219450481049 
2488	 391.664078518731 
2489	 374.005155670847 
2490	 364.183876568242 
2491	 349.236614236013 
2492	 331.72899912514 
2493	 327.515811850375 
2494	 313.700744446751 
2495	 279.857054532421 
2496	 265.849206946522 
2497	 268.055080293563 
2498	 255.687248578823 
2499	 241.426317204996 
2500	 227.263624828907 
